,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category,Venue ID
1839,Soho,40.72218384131794,-74.00065666959759,SoulCycle SoHo,40.72189927604923,-73.99871671615028,Cycle Studio,51f0ff3a498ead51c8860c75
1840,Soho,40.72218384131794,-74.00065666959759,Kate Spade,40.722410163900825,-74.00066169080736,Women's Store,3fd66200f964a520b7e61ee3
1841,Soho,40.72218384131794,-74.00065666959759,Devachan Salon and Deva Spa,40.7212401,-73.9990059,Salon / Barbershop,4c13afaaa9c220a19222569d
1842,Soho,40.72218384131794,-74.00065666959759,Theory,40.72226500650954,-74.00195580183504,Clothing Store,584e96cc18fd2b05b6601c40
1843,Soho,40.72218384131794,-74.00065666959759,Sam Edelman,40.72358027474581,-73.99980126543394,Shoe Store,508d633fe4b0f6951ed926ba
1844,Soho,40.72218384131794,-74.00065666959759,SuitSupply,40.72217290184468,-74.00111138820648,Men's Store,4df167c8d22d8c5470d5058c
1845,Soho,40.72218384131794,-74.00065666959759,Harney & Sons,40.721451,-73.999394,Tea Room,4cd1ae08bcab95217f073a15
1846,Soho,40.72218384131794,-74.00065666959759,Balthazar,40.72272353497926,-73.99816997062293,French Restaurant,3fd66200f964a52070e91ee3
1847,Soho,40.72218384131794,-74.00065666959759,The Vans DQM General,40.72136,-74.002115,Shoe Store,4e6b7aabb61cc3728e0b96af
1848,Soho,40.72218384131794,-74.00065666959759,Acne Studios,40.72168782366483,-74.0022980335767,Clothing Store,4b3a4c91f964a5200d6425e3
1849,Soho,40.72218384131794,-74.00065666959759,Georgetown Cupcake,40.72373721901756,-73.99933920166615,Cupcake Shop,4f36418ee4b017ad79b8e8a2
1850,Soho,40.72218384131794,-74.00065666959759,Madewell,40.72155694395523,-73.99971205607466,Women's Store,49d807aef964a520955d1fe3
1851,Soho,40.72218384131794,-74.00065666959759,Nike Soho,40.7232968,-73.9990337,Sporting Goods Shop,57c43c98498e2696b402a527
1852,Soho,40.72218384131794,-74.00065666959759,Rudy's Music Soho,40.722379896306556,-74.00112820554254,Music Store,4b521543f964a520866627e3
1853,Soho,40.72218384131794,-74.00065666959759,Balthazar Bakery,40.72279382122749,-73.99826965556194,Bakery,53c6bdaf498e69023fc5ff4f
1854,Soho,40.72218384131794,-74.00065666959759,Saint Laurent,40.723439803446915,-74.00034506285132,Boutique,5176a14b45b041e5f4acc7c4
1855,Soho,40.72218384131794,-74.00065666959759,Patagonia,40.72333962437193,-74.00068110972599,Sporting Goods Shop,549dabec498eb47afce47921
1856,Soho,40.72218384131794,-74.00065666959759,MoMA Design Store,40.72273658211859,-73.99795434756109,Gift Shop,49dcd4b4f964a520ad5f1fe3
1857,Soho,40.72218384131794,-74.00065666959759,Leslie+Lohman Museum of Gay & Lesbian Art,40.72177971162039,-74.00316977960017,Art Gallery,4ba3fd9bf964a520147538e3
1858,Soho,40.72218384131794,-74.00065666959759,CB2,40.72076483,-74.00132957,Furniture / Home Store,4a2c0e75f964a52014971fe3
1859,Soho,40.72218384131794,-74.00065666959759,Sunrise Mart,40.723192447123495,-74.00277519105448,Supermarket,43dd08c1f964a520a52e1fe3
1860,Soho,40.72218384131794,-74.00065666959759,Alexander Wang,40.7213717787141,-74.00164578450602,Boutique,4c9b8e8b9c663704a67462fd
1861,Soho,40.72218384131794,-74.00065666959759,AllSaints,40.722490588436955,-73.99907091402345,Clothing Store,4bf82f2a8d30d13ad74d0018
1862,Soho,40.72218384131794,-74.00065666959759,Antique Garage,40.72141826939049,-74.001343345271,Mediterranean Restaurant,4a05ea5cf964a5209b721fe3
1863,Soho,40.72218384131794,-74.00065666959759,Y-3,40.724014692496475,-74.00006138222038,Sporting Goods Shop,4bc353252a89ef3b71d7f488
1864,Soho,40.72218384131794,-74.00065666959759,Dr. Martens,40.72426108883729,-74.00132815021432,Shoe Store,4cd465d567adf04d0f0d2791
1865,Soho,40.72218384131794,-74.00065666959759,CHANEL,40.72424806546886,-74.00092668788068,Boutique,4ac291b8f964a520c99920e3
1866,Soho,40.72218384131794,-74.00065666959759,Blue in Green,40.720819039579546,-74.0030216371939,Men's Store,4b01eb60f964a5208d4622e3
1867,Soho,40.72218384131794,-74.00065666959759,Despaña,40.72114442373172,-73.99796266127038,Spanish Restaurant,45697387f964a520e53d1fe3
1868,Soho,40.72218384131794,-74.00065666959759,rag & bone,40.7240219,-73.9992457,Clothing Store,4b2e6e06f964a52004e024e3
1869,Soho,40.72218384131794,-74.00065666959759,Cipriani Downtown,40.723565299001635,-74.00277252633407,Italian Restaurant,40f5c900f964a520a30a1fe3
1870,Soho,40.72218384131794,-74.00065666959759,Sonos,40.72451,-74.000056,Electronics Store,5772e0d5cd10a42d05ed11a5
1871,Soho,40.72218384131794,-74.00065666959759,Osteria Morini,40.72199,-73.99779,Italian Restaurant,4c7d4f1b8da18cfa1afc9ece
1872,Soho,40.72218384131794,-74.00065666959759,Felix Roasting Co.,40.72441300724409,-73.99970054626465,Coffee Shop,5f3ecdaa960de027c22a9e80
1873,Soho,40.72218384131794,-74.00065666959759,Champion Pizza,40.721637542248196,-73.99747002195814,Pizza Place,55ea9f4d498ed46db0383483
1874,Soho,40.72218384131794,-74.00065666959759,Eileen's Special Cheesecake,40.72159493364086,-73.99749153217225,Bakery,49ee25b6f964a5202b681fe3
1875,Soho,40.72218384131794,-74.00065666959759,Allbirds,40.722538991656485,-73.99774680020082,Shoe Store,5c61b8879de23b0039a68919
1876,Soho,40.72218384131794,-74.00065666959759,Garrett Leight Optical,40.720168490880255,-73.9992727044121,Optical Shop,5668b8a4498e33bdd570c946
1877,Soho,40.72218384131794,-74.00065666959759,Roman and Williams Guild,40.72021445902561,-74.00230129895583,Furniture / Home Store,5a387ba8838e597257b20ed7
1878,Soho,40.72218384131794,-74.00065666959759,La Esquina,40.72159769818963,-73.99747136388419,Mexican Restaurant,431e2d80f964a52079271fe3
1879,Soho,40.72218384131794,-74.00065666959759,Pi Greek Bakerie,40.723515651165286,-74.00344360363695,Bakery,53ab0af5498e13bffddb8d96
1880,Soho,40.72218384131794,-74.00065666959759,Crosby Street Hotel,40.72301050973039,-73.99745413751765,Hotel,4ac7e4a7f964a52065ba20e3
1881,Soho,40.72218384131794,-74.00065666959759,19 Cleveland,40.72160778167724,-73.99724900722504,Mediterranean Restaurant,5b9ef2d9f8cbd4002c8c7c1e
1882,Soho,40.72218384131794,-74.00065666959759,La Compagnie des Vins Surnaturels,40.720447943059405,-73.9979693380989,Wine Bar,53506fd9498ebca706a7c170
1883,Soho,40.72218384131794,-74.00065666959759,Ladurée,40.7242961,-74.0024518,Dessert Shop,52eddc12498e40bb655e0d7a
1884,Soho,40.72218384131794,-74.00065666959759,Jack's Wife Freda,40.722022,-73.997528,Mediterranean Restaurant,4f0f47650cd695a0e54cb438
1885,Soho,40.72218384131794,-74.00065666959759,Aurora,40.72342550635,-74.00327713154016,Italian Restaurant,464451e5f964a52076461fe3
1886,Soho,40.72218384131794,-74.00065666959759,UNIQLO,40.72337747547583,-73.99797416500556,Clothing Store,4555bea7f964a520253d1fe3
1887,Soho,40.72218384131794,-74.00065666959759,A.P.C.,40.724413061269416,-73.998758045974,Clothing Store,4a3c0abef964a5200ea11fe3
1888,Soho,40.72218384131794,-74.00065666959759,Maman,40.720222,-73.998327,Café,5431872b498eec43384fd39d
1889,Soho,40.72218384131794,-74.00065666959759,Five Points Academy,40.71956613944412,-73.99981894110421,Martial Arts School,4a9da316f964a520c03820e3
1890,Soho,40.72218384131794,-74.00065666959759,Ed's Lobster Bar,40.721989915270875,-73.99734249611029,Seafood Restaurant,49cf9efbf964a520b05a1fe3
1891,Soho,40.72218384131794,-74.00065666959759,MAMO Restaurant,40.72193956209533,-74.00398779229398,Italian Restaurant,5510c86c498e168f07f2c78b
1892,Soho,40.72218384131794,-74.00065666959759,Boqueria,40.7248,-74.00222,Tapas Restaurant,49d4eeaff964a520555c1fe3
1893,Soho,40.72218384131794,-74.00065666959759,sweetgreen,40.7211844,-73.9971105,Salad Place,5484890c498e985cf4e3c076
1894,Soho,40.72218384131794,-74.00065666959759,The Crosby Bar,40.72297955751241,-73.99732413690482,Hotel Bar,4acbd878f964a520ffc720e3
1895,Soho,40.72218384131794,-74.00065666959759,Outdoor Voices,40.72049,-73.998024,Clothing Store,563125a6498e14a8e8a10297
1896,Soho,40.72218384131794,-74.00065666959759,Rachel Comey,40.723493042939545,-73.99715109432377,Boutique,53a1cc2d498ed30de669a441
1897,Soho,40.72218384131794,-74.00065666959759,SoHo 54 Hotel,40.721892,-74.004238,Hotel,3fd66200f964a52053eb1ee3
1898,Soho,40.72218384131794,-74.00065666959759,AG JEANS SOHO,40.72471748772842,-73.99956907952351,Boutique,4abd1344f964a520508820e3
1899,Soho,40.72218384131794,-74.00065666959759,by CHLOE.,40.72277,-73.9972,Vegetarian / Vegan Restaurant,583cbde018fd2b1949b98e25
1900,Soho,40.72218384131794,-74.00065666959759,Ted Baker,40.72498453792351,-74.00050310561173,Clothing Store,57e46dce498e1a900d0908f5
1901,Soho,40.72218384131794,-74.00065666959759,CAVA,40.72192791798716,-73.99651188343245,Mediterranean Restaurant,59e0ee84f0ca95526b7fce9f
1902,Soho,40.72218384131794,-74.00065666959759,Lure Fishbar,40.724703,-73.9983278,Seafood Restaurant,46ff98a7f964a520234b1fe3
1903,Soho,40.72218384131794,-74.00065666959759,Hirohisa,40.72456567801656,-74.00287302105048,Japanese Restaurant,51de06aa498e998d374ab4da
1904,Soho,40.72218384131794,-74.00065666959759,Le Coucou,40.71911370398213,-74.00020174355126,French Restaurant,57583641498e90001a32e13e
1905,Soho,40.72218384131794,-74.00065666959759,Prada,40.72446757891161,-73.99818314779806,Boutique,451d2310f964a520883a1fe3
1906,Soho,40.72218384131794,-74.00065666959759,UFC NYC - SoHo,40.71932383938399,-74.00177756502949,Boxing Gym,541468f5498e79de14888e73
1907,Soho,40.72218384131794,-74.00065666959759,Museum of Chinese in America (MOCA),40.71936148321417,-73.99908632040024,History Museum,4bac00a1f964a52025dd3ae3
1908,Soho,40.72218384131794,-74.00065666959759,Happy Bones,40.7206477431811,-73.9971250494221,Coffee Shop,52b0a990498eb3a992b89573
1909,Soho,40.72218384131794,-74.00065666959759,Pasquale Jones,40.7210784,-73.9967554,Pizza Place,56bbc58e498eed7b2c402556
1910,Soho,40.72218384131794,-74.00065666959759,Taïm Falafel and Smoothie Bar,40.721936090419106,-73.99627935019758,Falafel Restaurant,4f3046da7beb0cfa14dcac59
1911,Soho,40.72218384131794,-74.00065666959759,Ruby's Café,40.722292,-73.996248,Australian Restaurant,40c10d00f964a520dd001fe3
1912,Soho,40.72218384131794,-74.00065666959759,Now or Never,40.722844,-74.004589,Café,5cbf6a44da2e00002c46c6b3
1913,Soho,40.72218384131794,-74.00065666959759,San Carlo Osteria Piemonte,40.725222953452004,-74.00259414883078,Italian Restaurant,56d92e05498e6c54b6325b19
1914,Soho,40.72218384131794,-74.00065666959759,Equinox SoHo,40.72397271279325,-73.9970421147778,Gym,49bd4e25f964a52067541fe3
1915,Soho,40.72218384131794,-74.00065666959759,Mercer Hotel,40.724827682731956,-73.99855256080627,Hotel,4a32f2a7f964a520cf9a1fe3
1916,Soho,40.72218384131794,-74.00065666959759,NARS Soho,40.72533226390741,-73.99991593823145,Cosmetics Shop,528640c011d236c2c40a7fa7
1917,Soho,40.72218384131794,-74.00065666959759,JIMMY at The James,40.72267138208952,-74.00481222939285,Cocktail Bar,4cc60b7a82388cfad0727935
1918,Soho,40.72218384131794,-74.00065666959759,Black Tap,40.7238388,-74.0041755,Burger Joint,54f9d808498eaa73550d399c
1919,Soho,40.72218384131794,-74.00065666959759,Warby Parker,40.72540321,-73.9991923,Optical Shop,51632ba880553e9dc1851fac
1920,Soho,40.72218384131794,-74.00065666959759,Joe’s Steam Rice Roll,40.71885242984578,-74.00102459239547,Chinese Restaurant,5bf4559c65cdf8002c6be196
1921,Soho,40.72218384131794,-74.00065666959759,Aēsop,40.7256725,-74.0011549,Cosmetics Shop,511c3294e4b0222c0cff9dc2
1922,Soho,40.72218384131794,-74.00065666959759,& Other Stories,40.72450020303176,-73.99765431370375,Boutique,53eb73ed498ef384cc197840
1923,Soho,40.72218384131794,-74.00065666959759,McNally Jackson Store: Goods For The Study,40.722694313325015,-73.99598697945778,Paper / Office Supplies Store,518bb89a5019390b628c31fc
1924,Soho,40.72218384131794,-74.00065666959759,La Colombe Torrefaction,40.719829,-74.003854,Coffee Shop,49d2b43ef964a520cb5b1fe3
1925,Soho,40.72218384131794,-74.00065666959759,Canal Street Market,40.71889041182096,-74.00099432589256,Flea Market,584067e6b50d521817d726a1
1926,Soho,40.72218384131794,-74.00065666959759,Rubirosa Ristorante,40.72270625453151,-73.99595719792266,Italian Restaurant,4cc6222106c25481d7a4a047
1927,Soho,40.72218384131794,-74.00065666959759,The Tyger,40.718835,-73.99948,Asian Restaurant,5f5e1b49af65ef27d803a4f0
1928,Soho,40.72218384131794,-74.00065666959759,Mulberry Iconic Magazines,40.72114011227856,-73.99654874369917,Newsstand,5378e84a498ecc717198715b
1929,Soho,40.72218384131794,-74.00065666959759,Macao Trading Co.,40.719759,-74.003981,Asian Restaurant,49cebdeaf964a520815a1fe3
1930,Soho,40.72218384131794,-74.00065666959759,Hair Toto Group,40.71862896859177,-73.9995930107727,Salon / Barbershop,4b96c70ff964a520dfe334e3
1931,West Village,40.73443393572434,-74.00617998126812,L'Artusi,40.733887817554255,-74.00511448337453,Italian Restaurant,4a27289cf964a52062911fe3
1932,West Village,40.73443393572434,-74.00617998126812,I Sodi,40.733347779050895,-74.00494719308303,Italian Restaurant,49bd2326f964a5204d541fe3
1933,West Village,40.73443393572434,-74.00617998126812,Decoy,40.734181587313365,-74.00646239519119,Chinese Restaurant,526eeb54498e9674b5d9034a
1934,West Village,40.73443393572434,-74.00617998126812,Oslo Coffee Roasters,40.733862641620995,-74.0055236533668,Coffee Shop,5b8c24546dcf04002c9c673c
1935,West Village,40.73443393572434,-74.00617998126812,Employees Only,40.7334216177383,-74.00622759147551,Speakeasy,41e46880f964a520d41e1fe3
1936,West Village,40.73443393572434,-74.00617998126812,Mémé Mediterranean,40.73635,-74.00588,Mediterranean Restaurant,4c91772e57e5b60cfa25611c
1937,West Village,40.73443393572434,-74.00617998126812,Aēsop,40.7337503,-74.004294,Cosmetics Shop,50560249e4b09ebc6fb58675
1938,West Village,40.73443393572434,-74.00617998126812,RedFarm,40.7341944046942,-74.00626846361915,Chinese Restaurant,4e1df590b61c7cb34d9735a8
1939,West Village,40.73443393572434,-74.00617998126812,The ELK,40.7341571981377,-74.00744944810867,Coffee Shop,5418490f498e4d3bb75c7bcc
1940,West Village,40.73443393572434,-74.00617998126812,Fiaschetteria Pistoia,40.73320302019469,-74.0054261097811,Italian Restaurant,5c27b46a67a9fe002ce6b3ca
1941,West Village,40.73443393572434,-74.00617998126812,Upright,40.734984297007806,-74.00614324770322,Cocktail Bar,4e5ad329d22dfba6f486e1ee
1942,West Village,40.73443393572434,-74.00617998126812,Anton's,40.735694,-74.00579,Italian Restaurant,4f324b8b19836c91c7c99bf0
1943,West Village,40.73443393572434,-74.00617998126812,Katana Kitten,40.734236066848545,-74.00626697043512,Cocktail Bar,5b57ac542463d80044821364
1944,West Village,40.73443393572434,-74.00617998126812,Uncle Funkys Boards,40.73420608858602,-74.00725520439772,Board Shop,4df7f834b61ce821ebaa3a13
1945,West Village,40.73443393572434,-74.00617998126812,Bleecker Street Park,40.736110168327194,-74.00532576971798,Park,4f79e2cfe4b0cd1b3494f373
1946,West Village,40.73443393572434,-74.00617998126812,McNulty's Tea & Coffee Co,40.733294099833444,-74.00520280831209,Gourmet Shop,4aabd45bf964a5204d5a20e3
1947,West Village,40.73443393572434,-74.00617998126812,Orient Express,40.73567134036962,-74.00737692416054,Cocktail Bar,4c5cc2de7f661b8d7aad491c
1948,West Village,40.73443393572434,-74.00617998126812,Wallsé,40.73549475640124,-74.00825668820814,Austrian Restaurant,3fd66200f964a52073e31ee3
1949,West Village,40.73443393572434,-74.00617998126812,Red Paper Clip,40.733105,-74.005617,New American Restaurant,5d2f64b23fa42a0008f89293
1950,West Village,40.73443393572434,-74.00617998126812,Magnolia Bakery,40.73588880739051,-74.00499790906906,Bakery,3fd66200f964a5203be71ee3
1951,West Village,40.73443393572434,-74.00617998126812,Buvette,40.732782202032624,-74.00427521034509,French Restaurant,4d0bf7e3f29c236ac675bfe7
1952,West Village,40.73443393572434,-74.00617998126812,Leitao,40.7349372,-74.0063658,Portuguese Restaurant,605a65b5f15eb26d31b409ec
1953,West Village,40.73443393572434,-74.00617998126812,Sanpanino,40.73287040458323,-74.00644634567614,Sandwich Place,4a5ccd62f964a5209bbc1fe3
1954,West Village,40.73443393572434,-74.00617998126812,The Little Owl,40.73244092098896,-74.0054235934664,American Restaurant,45379ccef964a520c13b1fe3
1955,West Village,40.73443393572434,-74.00617998126812,Hudson Hound,40.736216284389805,-74.00593816956068,Gastropub,55f0e100498e6a5c1a2fc941
1956,West Village,40.73443393572434,-74.00617998126812,11th Street Cafe,40.7356474877685,-74.00756022712986,Breakfast Spot,4a40e54af964a520a9a41fe3
1957,West Village,40.73443393572434,-74.00617998126812,Via Carota,40.73305214118735,-74.00357299198289,Italian Restaurant,543c7c63498e0a3393da47a2
1958,West Village,40.73443393572434,-74.00617998126812,Garber Hardware,40.733973589411505,-74.00735287811784,Hardware Store,4aca4b38f964a52044c120e3
1959,West Village,40.73443393572434,-74.00617998126812,Brodo,40.73295036660984,-74.00648804543646,Soup Place,58234901b613dc63f75977fd
1960,West Village,40.73443393572434,-74.00617998126812,Smalls Jazz Club,40.734358,-74.002789,Jazz Club,49dae3daf964a520bd5e1fe3
1961,West Village,40.73443393572434,-74.00617998126812,Fairfax,40.734304,-74.003058,Café,597b66239b0473605267a29e
1962,West Village,40.73443393572434,-74.00617998126812,Turks & Frogs,40.735689389502845,-74.00732921958111,Wine Bar,41fd7500f964a520451f1fe3
1963,West Village,40.73443393572434,-74.00617998126812,Bleecker Playground,40.73646598207794,-74.00547854608396,Playground,4ac8e9d9f964a5203cbd20e3
1964,West Village,40.73443393572434,-74.00617998126812,Health & Harmony,40.732009055896384,-74.00657296964181,Food & Drink Shop,4abe52def964a520b58c20e3
1965,West Village,40.73443393572434,-74.00617998126812,The Garden at St. Luke in the Fields,40.731779943709725,-74.00666673502485,Garden,4bb76b8146d4a593de6ec7c0
1966,West Village,40.73443393572434,-74.00617998126812,L’Accolade,40.732486,-74.00381,Bistro,5d181bac17d3b9002329f126
1967,West Village,40.73443393572434,-74.00617998126812,Bar Pisellino,40.73312728347721,-74.0031793144429,Cocktail Bar,599f5b84ad910e6c344c06ad
1968,West Village,40.73443393572434,-74.00617998126812,Malatesta Trattoria,40.73280815951983,-74.00852213960592,Italian Restaurant,4a552b26f964a520c4b31fe3
1969,West Village,40.73443393572434,-74.00617998126812,Empellón Taqueria,40.7341333,-74.00314689999999,Taco Place,4d880ccf3acc6dcb954c001c
1970,West Village,40.73443393572434,-74.00617998126812,The Otheroom,40.73487252715654,-74.00806397722079,Wine Bar,43276800f964a520b8271fe3
1971,West Village,40.73443393572434,-74.00617998126812,Marie's Crisis Cafe,40.733221,-74.003378,Piano Bar,4a0b79cff964a520fc741fe3
1972,West Village,40.73443393572434,-74.00617998126812,Jeju Noodle Bar,40.73294539559912,-74.0073655954149,Korean Restaurant,59aa0677e17910245d942204
1973,West Village,40.73443393572434,-74.00617998126812,Mary's Fish Camp,40.734792414478335,-74.00312125130755,Seafood Restaurant,3fd66200f964a52048e31ee3
1974,West Village,40.73443393572434,-74.00617998126812,Sant Ambroeus West Village,40.73547913052668,-74.00334772613444,Italian Restaurant,449e952ef964a520bc341fe3
1975,West Village,40.73443393572434,-74.00617998126812,Extra Virgin,40.73533960098671,-74.00332725652542,Italian Restaurant,41478600f964a520b91c1fe3
1976,West Village,40.73443393572434,-74.00617998126812,Refine Method,40.73496122634544,-74.00756833990988,Gym,5488db09498e851a0183403a
1977,West Village,40.73443393572434,-74.00617998126812,Peloton,40.73239445636586,-74.00768791828088,Cycle Studio,5ae90bde9de23b002c8af3fc
1978,West Village,40.73443393572434,-74.00617998126812,Hudson River Park Run,40.73441328403598,-74.01000022888184,Park,4bfb0ac865fbc9b660e8906c
1979,West Village,40.73443393572434,-74.00617998126812,Chip NYC,40.732375,-74.003871,Bakery,5db352799e115900089f13f8
1980,West Village,40.73443393572434,-74.00617998126812,Wilfie & Nell,40.7340642,-74.0030705,Gastropub,49b1f97af964a520dd521fe3
1981,West Village,40.73443393572434,-74.00617998126812,Malaparte,40.736859,-74.008093,Italian Restaurant,4d327cc72e56236a18991db4
1982,West Village,40.73443393572434,-74.00617998126812,Sushi Nakazawa,40.731718822422486,-74.00439963665025,Sushi Restaurant,52155e9d11d2c369404df14e
1983,West Village,40.73443393572434,-74.00617998126812,A.P.C.,40.73562314064396,-74.00336646860066,Clothing Store,4f2d570ee4b062ad2ae8614b
1984,West Village,40.73443393572434,-74.00617998126812,HB Studio,40.73627549052356,-74.00759406399125,Performing Arts Venue,4be09ab1724d76b0699c8538
1985,West Village,40.73443393572434,-74.00617998126812,Brooklyn Fare,40.7321039,-74.0079433,Supermarket,57e5755838faf76930372ec4
1986,West Village,40.73443393572434,-74.00617998126812,Savor Spa / Om Aroma & Co.,40.7356289929649,-74.00749345307065,Cosmetics Shop,4d9f864f49afb60c05fc9f8d
1987,West Village,40.73443393572434,-74.00617998126812,Perry St,40.734453230733486,-74.0099817730103,New American Restaurant,43334580f964a52013281fe3
1988,West Village,40.73443393572434,-74.00617998126812,Big Gay Ice Cream Shop,40.733210542604546,-74.0030594673938,Ice Cream Shop,50ba7adbe4b036209ec2a3bd
1989,West Village,40.73443393572434,-74.00617998126812,New Ohio Theatre,40.73268399952803,-74.00823612637566,Theater,4e7d2cf4775b5abd6a73dca3
1990,West Village,40.73443393572434,-74.00617998126812,Panca,40.732786160630454,-74.00325949332264,Latin American Restaurant,4a441f37f964a5202da71fe3
1991,West Village,40.73443393572434,-74.00617998126812,Left Bank,40.735108,-74.006819,New American Restaurant,4e20c544d22d0a3f59f1515f
1992,West Village,40.73443393572434,-74.00617998126812,Hudson River Park,40.733746632683584,-74.0104254829804,Park,4b240a1ff964a520b25f24e3
1993,West Village,40.73443393572434,-74.00617998126812,Taco Mahal,40.73240508476288,-74.00350113625272,Indian Restaurant,5803c0db38fa71491b748a7d
1994,West Village,40.73443393572434,-74.00617998126812,Abingdon Square Park,40.73738578107579,-74.005263193582,Park,4a6c8461f964a520afd01fe3
1995,West Village,40.73443393572434,-74.00617998126812,Cherry Lane Theatre,40.73139456167566,-74.00544750168737,Theater,4a87502bf964a520d30320e3
1996,West Village,40.73443393572434,-74.00617998126812,Stonewall National Monument,40.73353018421624,-74.0025909277502,Historic Site,576ec4c6498e779fa600f8ea
1997,West Village,40.73443393572434,-74.00617998126812,té (Té Company),40.734537261775436,-74.00182753801346,Tea Room,56292858498e5a271a288948
1998,West Village,40.73443393572434,-74.00617998126812,Mezzrow,40.73447,-74.0019,Jazz Club,53ed499f498ebe10283b66b1
1999,West Village,40.73443393572434,-74.00617998126812,Partners Coffee Roasters,40.73491348804492,-74.00205073261284,Coffee Shop,546cb126498eabb0f206d61f
2000,West Village,40.73443393572434,-74.00617998126812,Ofrenda,40.733901031816245,-74.00261889152168,Mexican Restaurant,4b19b98df964a520d6e223e3
2001,West Village,40.73443393572434,-74.00617998126812,Joseph Leonard,40.733681436202154,-74.00176726868112,New American Restaurant,4a78c865f964a52068e61fe3
2002,West Village,40.73443393572434,-74.00617998126812,Bleecker Street Pizza,40.73226793926731,-74.00358913751454,Pizza Place,49bed0f6f964a520e2541fe3
2003,West Village,40.73443393572434,-74.00617998126812,Le Labo,40.736710391970036,-74.00367215883472,Cosmetics Shop,576db439498e8b7aec0847c9
2004,West Village,40.73443393572434,-74.00617998126812,Tartine,40.73627218505383,-74.0033895696301,French Restaurant,3fd66200f964a52006ea1ee3
2005,West Village,40.73443393572434,-74.00617998126812,Hudson Clearwater,40.7310779928982,-74.00690764188766,New American Restaurant,4d01634c527e236ac073c285
2006,West Village,40.73443393572434,-74.00617998126812,Stonewall Inn,40.73367611390823,-74.0021494330631,Gay Bar,3fd66200f964a520f6e61ee3
2007,West Village,40.73443393572434,-74.00617998126812,Casa Magazines,40.73765852862972,-74.00449809064247,Newsstand,4b9edf34f964a520900737e3
2008,West Village,40.73443393572434,-74.00617998126812,Casa,40.731493,-74.004825,Brazilian Restaurant,3fd66200f964a52008e71ee3
2009,West Village,40.73443393572434,-74.00617998126812,Taïm,40.735970102491926,-74.00194019079207,Falafel Restaurant,4a044315f964a520ea711fe3
2010,West Village,40.73443393572434,-74.00617998126812,Casa La Femme,40.734191373041114,-74.00813318077364,Lounge,4acf2596f964a52087d220e3
2011,West Village,40.73443393572434,-74.00617998126812,Gaetana's Cucina Italiana,40.73286359677627,-74.00754392438093,Italian Restaurant,451d254df964a5208b3a1fe3
2012,West Village,40.73443393572434,-74.00617998126812,Citi Bike Station,40.73291740326451,-74.00706052780151,Bike Rental / Bike Share,51a16d9b8bbd0c6641880af1
2013,West Village,40.73443393572434,-74.00617998126812,The Archive Roofdeck,40.732316863854955,-74.00818517758691,Scenic Lookout,4c1e4773b9f876b026d17e46
2014,West Village,40.73443393572434,-74.00617998126812,The Blind Tiger,40.73182351997359,-74.003316833029,Beer Bar,3fd66200f964a520dbea1ee3
2015,West Village,40.73443393572434,-74.00617998126812,Three Lives & Company,40.73442736120523,-74.00139223025236,Bookstore,4a7cbad7f964a5205fed1fe3
2016,West Village,40.73443393572434,-74.00617998126812,John's of Bleecker Street,40.73173166751651,-74.0032673491852,Pizza Place,43b9adf1f964a520e22c1fe3
2017,West Village,40.73443393572434,-74.00617998126812,Entwine,40.737355,-74.008061,Wine Bar,4a00569ef964a52077701fe3
2018,West Village,40.73443393572434,-74.00617998126812,Cafe Cluny,40.737538259108504,-74.0038972751964,American Restaurant,49bf289bf964a5200a551fe3
2019,West Village,40.73443393572434,-74.00617998126812,Van Leeuwen Ice Cream,40.734397,-74.001271,Ice Cream Shop,54e7da22498e3dd7390e3136
2020,West Village,40.73443393572434,-74.00617998126812,Jones Street Wine,40.7319881476799,-74.00276194002483,Wine Shop,4e18bf9d183880768f44c1f8
2021,West Village,40.73443393572434,-74.00617998126812,Jeffrey's Grocery,40.733919,-74.001346,American Restaurant,4ca21faa8afca09388192116
2022,West Village,40.73443393572434,-74.00617998126812,Hudson River Greenway Running Path,40.73255155774,-74.01057958602905,Trail,4ed6adfce5fabbd89f617d4f
2023,West Village,40.73443393572434,-74.00617998126812,Amber,40.73295838510926,-74.00685950040614,Sushi Restaurant,4fdfe21ee4b0784e5ca85159
2024,West Village,40.73443393572434,-74.00617998126812,Cones,40.73167814446031,-74.00325510757546,Ice Cream Shop,3fd66200f964a52018e71ee3
2025,West Village,40.73443393572434,-74.00617998126812,The Doughnut Project,40.731380160574794,-74.0036238650244,Donut Shop,55f46168498e2bb8ef0f14bd
2026,West Village,40.73443393572434,-74.00617998126812,Stephen Weiss Studio,40.73418272255223,-74.00708109917944,Art Gallery,4a5e3d3ff964a52039be1fe3
2027,West Village,40.73443393572434,-74.00617998126812,Morandi,40.7353343387144,-74.0017210581156,Italian Restaurant,45dffe2cf964a5201d431fe3
2028,West Village,40.73443393572434,-74.00617998126812,Maison Margiela,40.73786347706147,-74.00646517809932,Boutique,4aa9a473f964a520a85420e3
2029,West Village,40.73443393572434,-74.00617998126812,The Spaniard,40.7327497,-74.0021829,Pub,5887fe6113af1c796e9121db
